name,url,brand,prices,specifications
"Laptop Asus Vivobook 15 OLED A1505VA-L1688W i7-13620H/16GB/512GB/15.6"" FHD/W11",https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-15-oled-a1505va-l1688w-i7-13620h,Asus,"[{'color': 'Bạc', 'price': 20990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i7', 'Loại CPU': '13620H', 'Tốc độ CPU tối thiểu': '2.4', 'Tốc độ tối đa': '4.9 GHz', 'Số nhân': '10', 'Số luồng': '16', 'Bộ nhớ đệm': '24 MB', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Số khe cắm rời': '1', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '24 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 x SSD M2 PCIe', 'Số khe SSD/HDD còn lại': '1 SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'Đang cập nhật', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': '60 Hz', 'Tấm nền': 'OLED', 'Độ sáng': '250 nits', 'Tỷ lệ màn hình': '16:09', 'Cổng giao tiếp': 'Cổng sạc:\n1 USB 3.2 Gen 1 Type-C\n2 USB 3.2 Gen 1 Type-A\n1 HDMI 1.4\n1 Jack 3.5 mm\n1 DC-in jack\n1 USB 2.0', 'Wifi': 'Wifi 6E\n802.11 ax', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Không', 'TouchPad': 'Precision touchpad', 'Dung lượng pin': '50 WHrs', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Sạc', 'Kích thước': '35.68 x 22.76 x 1.99 ~ 1.99 cm', 'Trọng lượng sản phẩm': '1.7 kg', 'Chất liệu': 'Nhựa', 'P/N': 'A1505VA-L1688W', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2025', 'Thời gian bảo hành': '24', 'Màu sắc': 'Bạc'}"
MacBook Air 13 inch M2 2022 8CPU 8GPU 8GB/256GB,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-m2-2022-13-inch,Apple,"[{'color': 'Xanh đen', 'price': 19990000}, {'color': '', 'price': 19990000}, {'color': '', 'price': 19990000}]","{'Hãng CPU': 'Apple', 'Công nghệ CPU': 'M2', 'Loại CPU': '8 - Core', 'Tốc độ CPU tối thiểu': '2.3 Ghz', 'Hãng (Card Oboard)': 'Apple', 'Model (Card Oboard)': 'GPU 8 nhân', 'Tên đầy đủ (Card onbroad)': 'Apple M2 GPU 8 nhân', 'Dung lượng RAM': '8 GB', 'Loại RAM': 'LPDDR4', 'Tốc độ RAM': '3200 MHz', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '8 GB', 'Kiểu ổ cứng': 'SSD', 'Loại SSD': 'M2. PCIe', 'Dung lượng SSD': '256 GB', 'Kích thước màn hình': '13.6 inch', 'Công nghệ màn hình': 'Retina', 'Độ phân giải': '2560 x 1644 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '500 nits', 'Hỗ trợ cảm ứng': 'Không', 'Cổng giao tiếp': 'Cổng sạc: Magsafe Charger\nAudio Jack: Jack 3.5 mm\n2 Type C', 'Wifi': '802.11 ax', 'Bluetooth': 'v5.0', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'OS': 'macOS', 'Version': 'Ventura', 'Bảo mật': 'Mở khóa vân tay', 'Kiểu bàn phím': 'English International Backlit Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'LED', 'Công nghệ đèn bàn phím': 'Đơn sắc', 'Màu đèn LED': 'Trắng', 'TouchPad': 'Multi-touch touchpad', 'Loại PIN': 'Lithium polymer', 'Dung lượng pin': '18 Giờ', 'Phụ kiện trong hộp': 'Adapter\nDây cáp sạc', 'Số lượng loa': '4', 'Kích thước': '30.41 x 21.5 x 1.13 cm', 'Trọng lượng sản phẩm': '1.24 kg', 'Chất liệu': 'Kim loại', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2022', 'Thời gian bảo hành': '12 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Xám'}"
Laptop HP Envy X360 14-fa0092AU R7-8840HS/AI/32GB/1TB/14'' Touch 2.8K OLED/Pen/Win11/Office HS21,https://fptshop.com.vn/may-tinh-xach-tay/hp-envy-x360-14-fa0092au-r7-8840hs-ay8u2pa,HP,"[{'color': 'Bạc', 'price': 31990000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 7', 'Loại CPU': '8840HS', 'Tốc độ CPU tối thiểu': '3.3', 'Hiệu suất xử lý AI của NPU (TOPS)': '10', 'Hãng (Card Oboard)': 'AMD', 'Model (Card Oboard)': 'Đang cập nhật', 'Tên đầy đủ (Card onbroad)': 'AMD Radeon Graphics', 'Dung lượng RAM': '32 GB (2 thanh 16 GB)', 'Loại RAM': 'LPDDR5', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '2', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '1', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'OLED', 'Độ phân giải': '2880 x 1800 Pixels Màn hình chính:', 'Loại màn hình': 'OLED', 'Tần số quét': '120 Hz', 'Tấm nền': 'OLED', 'Độ phủ màu': '100% DCI-P3', 'Tỷ lệ màn hình': '16:10', 'Hỗ trợ cảm ứng': 'Có', 'Cổng giao tiếp': '2 USB Type-C\n1 DisplayPort 1.4\n2 USB Type-A\n1 HDMI 2.1\n1 headphone/microphone combo', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Webcam': '5.0 MP', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Phần mềm khác': 'Microsoft Office Home&Student 2021 vĩnh viễn', 'Bảo mật': 'Mở khóa khuôn mặt', 'Kiểu bàn phím': '6-row, multimedia Fn keys, numeric keypad', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'LED', 'Công nghệ đèn bàn phím': 'Đơn sắc', 'Màu đèn LED': 'Trắng', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '59 Wh', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Dây cáp sạc', 'Kích thước': '31.33 x 21.89 x 1.69 cm', 'Trọng lượng sản phẩm': '1.39 kg', 'Chất liệu': 'Vỏ máy: Nhôm', 'P/N': 'AY8U2PA', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '12', 'Màu sắc': 'Bạc'}"
Macbook Air 13 M4 2025 10CPU/10GPU/24GB/512GB Đêm Xanh Thẳm,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-13-m4-2025-10cpu-10gpu-24gb-512gb,Apple,"[{'color': 'Đêm Xanh Thẳm', 'price': 36890000}, {'color': '', 'price': 36890000}, {'color': '', 'price': 36890000}, {'color': 'Ánh Sao', 'price': 36890000}]","{'Hãng CPU': 'Apple', 'Công nghệ CPU': 'M4', 'Loại CPU': '10-Core', 'Dung lượng RAM': '24 GB (1 thanh 24 GB)', 'Loại RAM': 'Hãng không công bố', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '24 GB', 'Kiểu ổ cứng': 'SSD', 'Loại SSD': 'Hãng không công bố', 'Dung lượng SSD': '512', 'Kích thước màn hình': '13.6 inch', 'Công nghệ màn hình': 'Liquid Retina', 'Độ phân giải': '2560 x 1644 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '500 nits', 'Cổng giao tiếp': '2 Thunderbolt 4\n1 Jack 3.5 mm\n1 Magsafe 3', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Webcam': 'Full HD Webcam (1080p Webcam)', 'Công nghệ âm thanh': 'Dolby Atmos', 'OS': 'macOS', 'Version': 'Ventura', 'Bảo mật': 'Mở khóa vân tay', 'Kiểu bàn phím': 'English International Backlit Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'LED', 'TouchPad': 'Multi-touch touchpad', 'Phụ kiện trong hộp': 'Adapter', 'Kích thước': '30.41 x 21.5 x 1.13 cm', 'Trọng lượng sản phẩm': '1.24 kg', 'Chất liệu': 'Vỏ: Nhôm tái chế', 'P/N': 'MC6A4SA/A', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '08/2025', 'Thời gian bảo hành': '12 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Ánh Sao'}"
"Laptop Acer Aspire 5 A515-58M-56YX i5 13420H/16GB/512GB/15.6""FHD/Win11",https://fptshop.com.vn/may-tinh-xach-tay/acer-aspire-5-a515-58m-56yx-i5-13420h,Acer,"[{'color': 'Xám', 'price': 13990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13420H', 'Tốc độ tối đa': '4.6 GHz', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Dung lượng RAM': '16 GB (1 thanh 16 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Số khe cắm rời': '1', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 1TB (SSD M2 PCIe)', 'Loại SSD': '1 NVMe PCIe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'Acer ComfyView LED-backlit', 'Độ phân giải': '1920 x 1080 Pixels', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '250 nits', 'Độ phủ màu': '45% NTSC', 'Cổng giao tiếp': '1 USB Type-C\n2 USB Type-A\n1 HDMI 2.1\n1 Jack 3.5 mm', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.1', 'Webcam': 'HD Webcam (720p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mở khóa vân tay\nMật khẩu', 'Kiểu bàn phím': 'Backlit Chiclet Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'Có', 'TouchPad': 'Multi-touch touchpad', 'Phụ kiện trong hộp': 'Adapter\nDây nguồn', 'Kích thước': '50.50 x 31.60 x 7.20 mm', 'Trọng lượng sản phẩm': '2.87 kg', 'Chất liệu': 'Nhựa', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '12', 'Màu sắc': 'Xám'}"
"Laptop MSI Gaming Katana 15 B13VFK-2099VN i7 13620H/AI/32GB/1TB/15.6""FHD/RTX4060 8GB/W11_Balo",https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-2099vn-i7-13620h,MSI,"[{'color': 'Đen', 'price': 29390000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i7', 'Loại CPU': '13620H', 'Tốc độ CPU tối thiểu': '1.8', 'Tốc độ tối đa': '4.9 GHz', 'Số nhân': '10', 'Số luồng': '16', 'Hãng (Card rời)': 'NVIDIA', 'Model (Card rời)': 'GeForce RTX 4060', 'Tên đầy đủ (Card rời)': 'NVIDIA GeForce RTX 4060 8GB', 'Bộ nhớ': '8 GB GDDR6', 'Hiệu suất AI (TOPS)': '233', 'Dung lượng RAM': '32 GB (2 thanh 16 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '5600 MHz', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Loại SSD': '1 M2. PCIe', 'Dung lượng SSD': '1', 'Kích thước màn hình': '15.6 inch', 'Công nghệ màn hình': 'Anti-Glare LED-Backlit Display', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LED', 'Tần số quét': '144 Hz', 'Tấm nền': 'IPS', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:09', 'Cổng giao tiếp': '1 RJ45 Gigabit Ethernet\n1 HDMI 2.1\n1 USB 2.0\n2 USB 3.2 Gen 1 Type-A\n1 Type C', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.2', 'Webcam': 'HD Webcam (720p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Per-Key RGB Gaming Keyboard', 'Bàn phím số': 'Có', 'Đèn bàn phím': 'LED', 'Công nghệ đèn bàn phím': 'RGB 4 Zone', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '53.5 Wh', 'Power Supply': '200 W', 'Phụ kiện trong hộp': 'Balo\nBộ sạc điện', 'Kích thước': '359 x 259 x 24.9 mm', 'Trọng lượng sản phẩm': '2.25 kg', 'Tản nhiệt': '2 quạt', 'Chất liệu': 'Hợp chất nhựa', 'P/N': 'Katana15 B13VFK-2099VN', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '01/2024', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
"Laptop Lenovo ThinkPad E14 Gen 6 T U5 125H/AI/16GB/512GB/14""WUXGA/Win11",https://fptshop.com.vn/may-tinh-xach-tay/lenovo-thinkpad-e14-gen-6-t-u5-125h-21m7004pvn,Lenovo,"[{'color': 'Đen', 'price': 23990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core Ultra 5', 'Loại CPU': '125H', 'Tốc độ CPU tối thiểu': '2.3', 'Tốc độ tối đa': '3.6 GHz', 'Số nhân': '14', 'Số luồng': '18', 'Bộ nhớ đệm': '18 MB', 'Hiệu suất xử lý AI của NPU (TOPS)': '11', 'Hãng (Card Oboard)': 'Intel', 'Tên đầy đủ (Card onbroad)': 'Intel Arc Graphics', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '5600 MHz', 'Số khe cắm rời': '2', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Kiểu ổ cứng': 'SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1 M2. PCIe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1200 x 1920 Pixels', 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': '60 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '300 nits', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:10', 'Cổng giao tiếp': '2 USB Type-A\n2 USB Type-C\n1 HDMI 2.1\n1 headphone/microphone combo\n1 RJ45 Gigabit Ethernet', 'Wifi': 'Wifi 6E', 'Bluetooth': 'v5.3', 'Webcam': '1080P FHD with Privacy Shutter', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mở khóa vân tay', 'Kiểu bàn phím': 'English International Backlit Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'LED', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '47 Wh', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Bộ sạc điện\nSách HDSD', 'Kích thước': '313 x 219.3 x 17.99 mm', 'Trọng lượng sản phẩm': '1.44 kg', 'Chất liệu': 'Nhôm Aluminium', 'P/N': '21M7004PVN', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
Laptop HP 14s-em0078AU R5 7520U/8GB/ 512GB/14'FHD/Win11,https://fptshop.com.vn/may-tinh-xach-tay/hp-14s-em0078au-r5-7520u,HP,"[{'color': 'Bạc', 'price': 10690000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '7520U', 'Tốc độ CPU tối thiểu': '2.8 Ghz', 'Tốc độ tối đa': '4.3 GHz', 'Số nhân': '4', 'Số luồng': '8', 'Bộ nhớ đệm': '4 MB', 'Hãng (Card Oboard)': 'AMD', 'Model (Card Oboard)': 'Radeon', 'Tên đầy đủ (Card onbroad)': 'AMD Radeon Graphics', 'Bộ nhớ': 'Share', 'Dung lượng RAM': '8 GB (1 thanh 8 GB)', 'Loại RAM': 'LPDDR5', 'Tốc độ RAM': '5500 MHz', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Loại SSD': 'M2. PCIe', 'Dung lượng SSD': '512 GB', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'FHD', 'Độ phân giải': '1920 x 1080 Pixels', 'Tần số quét': '60 Hz', 'Tấm nền': 'SVA', 'Độ sáng': '250 nits', 'Độ phủ màu': '45% NTSC', 'Tỷ lệ màn hình': '16:09', 'Hỗ trợ cảm ứng': 'Không', 'Cổng giao tiếp': '1 HDMI\n1 Jack 3.5 mm\n1 Type C\n2 USB 3.2 Gen 1', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.2', 'Webcam': 'HD Webcam (720p Webcam)', 'OS': 'Windows', 'Version': 'Windows 11 Home Single Language', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '3 Cell', 'Power Supply': '45 W', 'Phụ kiện trong hộp': 'Sách HDSD\nBộ sạc điện', 'Kích thước': '32.37 x 21.5 x 1.79 cm', 'Trọng lượng sản phẩm': '1.4 kg', 'Chất liệu': 'Vỏ máy: Nhựa', 'P/N': '80R28PA', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '12', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Bạc'}"
"Laptop Asus Zenbook S 14 OLED UX5406SA-PV140WS Core Ultra 7-258V/AI/32GB/1TB/14""3K 120Hz/Win11/Office HS21",https://fptshop.com.vn/may-tinh-xach-tay/asus-zenbook-s-14-oled-ux5406sa-pv140ws,Asus,"[{'color': 'Trắng', 'price': 40490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core Ultra 7', 'Loại CPU': '258V', 'Tốc độ CPU tối thiểu': '2.2', 'Tốc độ tối đa': '4.8 GHz', 'Bộ nhớ đệm': '12 MB', 'Hiệu suất xử lý AI của NPU (TOPS)': '48', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'ARC', 'Tên đầy đủ (Card onbroad)': 'Intel Arc Graphics', 'Dung lượng RAM': '32 GB (1 thanh 32 GB)', 'Loại RAM': 'LPDDR5X', 'Tốc độ RAM': '8533 MHz', 'Số khe cắm rời': '0', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': 'Không nâng cấp', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng nâng cấp tối đa ổ cứng': 'Không hỗ trợ nâng cấp', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '1', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'OLED Màn hình chính:', 'Độ phân giải': '2880 x 1800 Pixels', 'Tần số quét': '120 Hz', 'Tấm nền': 'OLED', 'Độ sáng': '400 nits', 'Độ phủ màu': '100% DCI-P3', 'Tỷ lệ màn hình': '16:10', 'Cổng giao tiếp': 'Cổng sạc:\n1 USB 3.2 Gen 2 Type-A\n2 Thunderbolt 4\n1 HDMI 2.1\n1 Jack 3.5 mm', 'Wifi': 'Wifi 7', 'Bluetooth': 'v5.4', 'Webcam': '1080P FHD IR Camera for Windows Hello', 'OS': 'Windows', 'Version': 'Windows 11', 'Phần mềm khác': 'Microsoft Office Home&Student 2021 vĩnh viễn', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Backlit Chiclet Keyboard With Copilot key', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'LED', 'Công nghệ đèn bàn phím': 'Đơn sắc', 'Màu đèn LED': 'Trắng', 'TouchPad': 'Multi-touch touchpad', 'Dung lượng pin': '72 WHrs', 'Power Supply': '65 W', 'Phụ kiện trong hộp': 'Túi Sleeve\nDây cáp sạc', 'Kích thước': '31.24 x 22.01 x 1.49 cm', 'Trọng lượng sản phẩm': '1.2 kg', 'Chất liệu': 'Vỏ máy: Nhôm', 'P/N': '90NB14F2-M006L0', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Màu sắc': 'Trắng'}"
"Laptop Asus Vivobook 14 X1404VA-NK394W i3-1315U/8GB/512GB/14"" FHD/Win11",https://fptshop.com.vn/may-tinh-xach-tay/asus-vivobook-x1404va-nk394w-i3-1315u,Asus,"[{'color': 'Bạc', 'price': 9990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '1315U', 'Tốc độ CPU tối thiểu': '1.2', 'Tốc độ tối đa': '4.5 GHz', 'Số nhân': '6', 'Số luồng': '8', 'Bộ nhớ đệm': '10 MB', 'Hãng (Card Oboard)': 'Intel', 'Model (Card Oboard)': 'UHD', 'Tên đầy đủ (Card onbroad)': 'Intel UHD Graphics', 'Dung lượng RAM': '8 GB', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Số khe cắm rời': '1', 'Số khe RAM còn lại': '0', 'Số RAM onboard': '1', 'Hỗ trợ RAM tối đa': '24 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 x SSD M2 PCIe', 'Số khe SSD/HDD còn lại': '1 SSD', 'Dung lượng nâng cấp tối đa ổ cứng': 'Nâng cấp tối đa 2TB (SSD M2 PCIe)', 'Loại SSD': '1 M.2 NVMe', 'Dung lượng SSD': '512', 'Kích thước màn hình': '14 inch', 'Công nghệ màn hình': 'Anti-Glare', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'Màn hình phẳng', 'Tần số quét': '60 Hz', 'Tấm nền': 'LED', 'Độ sáng': '250 nits', 'Độ phủ màu': '45% NTSC color gamut', 'Tỷ lệ màn hình': '16:09', 'Cổng giao tiếp': 'Cổng sạc:\n1 USB 3.2 Gen 1 Type-C\n2 USB 3.2 Gen 1 Type-A\n1 HDMI 1.4\n1 Jack 3.5 mm\n1 DC-in jack\n1 USB 2.0', 'Wifi': 'Wifi 6E\n802.11 ax', 'Bluetooth': 'v5.3', 'Webcam': '720P HD camera', 'OS': 'Windows', 'Version': 'Windows 11 Home', 'Bảo mật': 'Mật khẩu', 'Kiểu bàn phím': 'Chiclet Keyboard', 'Bàn phím số': 'Không', 'Đèn bàn phím': 'Không', 'TouchPad': 'Precision touchpad', 'Dung lượng pin': '42 WHrs', 'Power Supply': '45 W', 'Phụ kiện trong hộp': 'Sạc', 'Kích thước': '32.49 x 21.39 x 1.79 ~ 1.79 cm', 'Trọng lượng sản phẩm': '1.4 kg', 'Chất liệu': 'Nhựa', 'P/N': '90NB10I2-M00CD0', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Màu sắc': 'Bạc'}"
